rx_spreadFactor,rx_rssi,rx_loRaSNR,power,location,distance
10,-103.0,8.5,11,165,565.6594525487643
7,-96.2,9.040000000000001,11,165,242.72505506083547
8,-95.8,10.940000000000001,11,165,242.72505506083547
9,-98.6,10.14,11,165,242.72505506083547
10,-89.8,10.540000000000001,12,165,242.72505506083547
7,-91.8,9.459999999999999,12,165,242.72505506083547
8,-94.66666666666667,10.833333333333334,12,165,242.7250550608355
8,-102.5,9.5,12,165,565.6594525487643
9,-92.66666666666667,11.0,12,165,242.7250550608355
9,-107.0,9.6,12,165,565.6594525487643
10,-86.5,10.675,13,165,242.7250550608355
10,-101.0,10.8,13,165,565.6594525487643
7,-91.6,9.2,13,165,242.72505506083547
8,-96.0,8.65,13,165,242.7250550608355
8,-100.0,10.5,13,165,565.6594525487643
9,-92.0,11.65,13,165,242.7250550608355
9,-108.0,7.666666666666667,13,165,565.6594525487643
10,-88.0,11.14,14,165,242.72505506083547
7,-90.8,9.36,14,165,242.72505506083547
8,-87.8,11.459999999999999,14,165,242.72505506083547
9,-92.33333333333333,11.4,14,165,242.7250550608355
9,-105.0,8.2,14,165,565.6594525487643
9,-102.0,5.2,14,165,476.4408953078612
10,-87.0,9.925,15,165,242.7250550608355
10,-95.0,12.5,15,165,565.6594525487643
7,-88.6,9.680000000000001,15,165,242.72505506083547
8,-89.4,10.959999999999999,15,165,242.72505506083547
9,-90.75,11.425,15,165,242.7250550608355
9,-99.0,10.8,15,165,565.6594525487643
10,-88.8,10.74,16,165,242.72505506083547
7,-88.8,9.64,16,165,242.72505506083547
8,-85.4,10.62,16,165,242.72505506083547
9,-89.5,11.75,16,165,242.7250550608355
9,-101.0,8.5,16,165,565.6594525487643
10,-90.25,9.75,17,165,242.7250550608355
10,-99.0,8.0,17,165,476.4408953078612
7,-90.2,9.680000000000001,17,165,242.72505506083547
8,-86.0,11.24,17,165,242.72505506083547
9,-88.5,11.575,17,165,242.7250550608355
9,-102.0,9.8,17,165,565.6594525487643
10,-84.0,10.0,18,165,242.7250550608355
10,-97.0,9.2,18,165,565.6594525487643
7,-88.8,9.319999999999999,18,165,242.72505506083547
8,-84.66666666666667,10.933333333333332,18,165,242.7250550608355
8,-97.5,3.9000000000000004,18,165,565.6594525487643
9,-90.0,11.566666666666668,18,165,242.7250550608355
9,-99.0,11.2,18,165,565.6594525487643
9,-100.0,7.2,18,165,476.4408953078612
10,-85.66666666666667,10.633333333333333,19,165,242.7250550608355
10,-92.0,9.5,19,165,565.6594525487643
10,-97.0,7.2,19,165,476.4408953078612
7,-87.0,9.5,19,165,242.7250550608355
7,-95.0,8.8,19,165,565.6594525487643
8,-84.0,11.0,19,165,242.7250550608355
8,-91.0,10.8,19,165,565.6594525487643
9,-87.0,12.1,19,165,242.7250550608355
9,-99.0,11.2,19,165,565.6594525487643
9,-105.0,2.0,19,165,476.4408953078612
10,-96.5,9.25,1,165,242.7250550608355
10,-101.5,5.5,1,165,565.6594525487643
10,-106.0,-1.5,1,165,476.4408953078612
7,-106.5,4.9750000000000005,1,165,242.7250550608355
7,-103.0,7.5,1,165,565.6594525487643
8,-107.5,7.3,1,165,242.7250550608355
8,-117.0,-7.5,1,165,565.6594525487643
9,-109.6,4.64,1,165,242.72505506083547
10,-85.75,10.95,20,165,242.7250550608355
10,-99.0,9.2,20,165,565.6594525487643
7,-89.6,9.5,20,165,242.72505506083547
8,-85.66666666666667,10.833333333333334,20,165,242.7250550608355
8,-91.0,10.2,20,165,565.6594525487643
8,-97.0,2.8,20,165,476.4408953078612
9,-87.5,11.55,20,165,242.7250550608355
9,-101.0,9.8,20,165,476.4408953078612
10,-109.25,5.25,2,165,242.7250550608355
10,-113.0,3.5,2,165,565.6594525487643
7,-92.33333333333333,9.133333333333333,2,165,242.7250550608355
7,-106.5,6.5,2,165,565.6594525487643
8,-92.8,10.8,2,165,242.72505506083547
9,-98.6,10.459999999999999,2,165,242.72505506083547
10,-103.6,5.54,3,165,242.72505506083547
7,-105.0,6.119999999999999,3,165,242.72505506083547
8,-105.75,6.475,3,165,242.7250550608355
8,-108.0,7.0,3,165,565.6594525487643
9,-105.4,9.34,3,165,242.72505506083547
10,-97.5,8.6,4,165,242.7250550608355
10,-111.0,3.0,4,165,565.6594525487643
7,-102.25,7.725,4,165,242.7250550608355
7,-104.0,6.5,4,165,565.6594525487643
8,-99.0,10.2,4,165,242.7250550608355
8,-112.0,3.8,4,165,565.6594525487643
9,-103.2,9.879999999999999,4,165,242.72505506083547
10,-101.2,8.379999999999999,5,165,242.72505506083547
7,-103.0,8.825,5,165,242.7250550608355
7,-107.0,4.8,5,165,565.6594525487643
8,-101.25,8.95,5,165,242.7250550608355
8,-106.0,7.2,5,165,565.6594525487643
9,-104.4,10.1,5,165,242.72505506083547
10,-99.33333333333333,10.5,6,165,242.7250550608355
10,-109.5,4.65,6,165,565.6594525487643
7,-104.0,7.825,6,165,242.7250550608355
7,-105.0,7.5,6,165,565.6594525487643
8,-100.25,8.175,6,165,242.7250550608355
8,-108.0,6.2,6,165,565.6594525487643
9,-101.8,11.26,6,165,242.72505506083547
10,-99.5,9.7,7,165,242.7250550608355
10,-105.0,3.0,7,165,565.6594525487643
7,-101.33333333333333,8.866666666666667,7,165,242.7250550608355
7,-107.0,6.25,7,165,565.6594525487643
8,-103.0,9.2,7,165,242.7250550608355
8,-106.5,4.675,7,165,565.6594525487643
9,-104.2,10.1,7,165,242.72505506083547
10,-97.66666666666667,7.733333333333333,8,165,242.7250550608355
10,-108.5,-2.0,8,165,476.4408953078612
7,-102.0,7.8,8,165,242.7250550608355
7,-104.0,4.625,8,165,565.6594525487643
8,-100.0,9.4,8,165,242.7250550608355
8,-108.5,6.0,8,165,565.6594525487643
9,-100.0,9.0,8,165,242.7250550608355
9,-113.0,5.0,8,165,565.6594525487643
10,-94.66666666666667,10.166666666666666,9,165,242.7250550608355
10,-104.5,7.65,9,165,565.6594525487643
7,-98.25,8.675,9,165,242.7250550608355
7,-102.0,7.5,9,165,565.6594525487643
8,-99.0,10.64,9,165,242.72505506083547
9,-98.0,10.95,9,26,242.7250550608355
9,-111.0,6.0,9,26,565.6594525487643
10,-81.66666666666667,11.733333333333334,10,26,26.655755443532453
10,-100.5,9.0,10,26,665.7919017152184
7,-85.2,7.459999999999999,10,26,26.65575544353245
8,-85.6,11.179999999999998,10,26,26.65575544353245
9,-86.8,11.959999999999999,10,26,26.65575544353245
10,-81.2,10.0,11,26,26.65575544353245
7,-82.0,9.059999999999999,11,26,26.65575544353245
8,-80.33333333333333,11.733333333333334,11,26,26.655755443532453
8,-97.0,9.5,11,26,665.7919017152184
8,-110.0,-2.8,11,26,694.6283583162407
9,-86.75,12.175,11,26,26.655755443532453
9,-99.0,10.8,11,26,665.7919017152184
10,-81.6,11.16,12,26,26.65575544353245
7,-84.0,10.0,12,26,26.65575544353245
8,-81.0,11.333333333333334,12,26,26.655755443532453
8,-92.0,9.6,12,26,665.7919017152184
9,-84.6,11.88,12,26,26.65575544353245
10,-78.6,11.26,13,26,26.65575544353245
7,-86.2,8.059999999999999,13,26,26.65575544353245
8,-78.25,7.45,13,26,26.655755443532453
8,-94.0,10.0,13,26,665.7919017152184
9,-83.0,12.2,13,26,26.655755443532453
9,-111.0,-3.0,13,26,694.6283583162407
10,-80.5,9.975000000000001,14,26,26.655755443532453
10,-107.0,7.2,14,26,665.7919017152184
7,-84.2,9.0,14,26,26.65575544353245
8,-82.0,10.98,14,26,26.65575544353245
9,-80.75,11.2,14,26,26.655755443532453
9,-101.0,10.2,14,26,665.7919017152184
10,-78.5,11.55,15,26,26.655755443532453
10,-95.0,10.2,15,26,665.7919017152184
7,-81.2,9.74,15,26,26.65575544353245
8,-80.0,10.3,15,26,26.655755443532453
8,-99.0,10.2,15,26,665.7919017152184
9,-75.5,11.55,15,26,26.655755443532453
9,-99.0,12.2,15,26,665.7919017152184
10,-78.5,10.825,16,26,26.655755443532453
10,-99.0,9.2,16,26,665.7919017152184
7,-77.0,9.9,16,26,26.655755443532453
7,-101.0,9.8,16,26,665.7919017152184
8,-77.4,11.3,16,26,26.65575544353245
9,-78.6,11.5,16,26,26.65575544353245
10,-80.0,11.25,17,26,26.655755443532453
10,-94.0,10.0,17,26,665.7919017152184
7,-78.8,9.7,17,26,26.65575544353245
8,-80.0,11.733333333333334,17,26,26.655755443532453
8,-93.0,10.0,17,26,665.7919017152184
8,-105.0,1.2,17,26,694.6283583162407
9,-84.0,12.166666666666666,17,26,26.655755443532453
9,-90.5,11.25,17,26,665.7919017152184
10,-77.6,11.52,18,26,26.65575544353245
7,-79.2,9.080000000000002,18,26,26.65575544353245
8,-74.2,10.64,18,26,26.65575544353245
9,-79.4,11.919999999999998,18,26,26.65575544353245
10,-69.33333333333333,11.266666666666666,19,26,26.655755443532453
10,-102.0,11.5,19,26,665.7919017152184
10,-111.0,2.0,19,26,694.6283583162407
7,-76.4,9.16,19,26,26.65575544353245
8,-74.2,11.1,19,26,26.65575544353245
9,-75.6,12.36,19,26,26.65575544353245
10,-87.0,11.05,1,26,26.655755443532453
10,-107.0,6.8,1,26,665.7919017152184
7,-95.0,9.75,1,26,26.655755443532453
7,-113.0,-1.8,1,26,665.7919017152184
8,-89.2,9.78,1,26,26.65575544353245
9,-86.66666666666667,12.1,1,26,26.655755443532453
9,-115.0,2.0,1,26,665.7919017152184
10,-70.0,12.1,20,26,26.655755443532453
10,-102.66666666666667,5.6000000000000005,20,26,665.7919017152184
7,-76.0,10.266666666666667,20,26,26.655755443532453
7,-97.5,8.5,20,26,665.7919017152184
8,-74.33333333333333,11.4,20,26,26.655755443532453
8,-101.5,8.8,20,26,665.7919017152184
9,-74.0,12.6,20,26,26.65575544353245
10,-83.4,10.6,2,26,26.65575544353245
7,-95.25,8.95,2,26,26.655755443532453
7,-107.0,-6.0,2,26,694.6283583162407
8,-89.6,11.22,2,26,26.65575544353245
9,-92.6,12.12,2,26,26.65575544353245
10,-93.33333333333333,9.6,3,26,26.655755443532453
10,-107.5,5.8,3,26,665.7919017152184
7,-91.0,9.76,3,26,26.65575544353245
8,-92.25,11.225,3,26,26.655755443532453
8,-108.0,4.0,3,26,665.7919017152184
9,-95.5,10.55,3,26,26.655755443532453
9,-91.0,-2.0,3,26,665.7919017152184
10,-88.0,11.440000000000001,4,26,26.65575544353245
7,-92.75,9.850000000000001,4,26,26.655755443532453
7,-103.0,8.0,4,26,665.7919017152184
8,-92.0,11.075,4,26,26.655755443532453
8,-105.0,9.0,4,26,665.7919017152184
9,-92.0,10.88,4,26,26.65575544353245
9,-90.4,11.02,5,26,26.65575544353245
7,-90.4,9.18,5,26,26.65575544353245
8,-92.0,11.075,5,26,26.655755443532453
8,-105.0,5.5,5,26,665.7919017152184
9,-93.0,11.36,5,26,26.65575544353245
10,-86.6,10.1,6,26,26.65575544353245
7,-88.0,7.925,6,26,26.655755443532453
7,-103.0,7.0,6,26,665.7919017152184
8,-89.2,11.2,6,26,26.65575544353245
9,-91.5,11.175,6,26,26.655755443532453
9,-108.0,6.5,6,26,665.7919017152184
10,-87.0,12.266666666666666,7,26,26.655755443532453
10,-106.0,6.5,7,26,665.7919017152184
7,-90.4,9.059999999999999,7,26,26.65575544353245
8,-90.0,11.875,7,26,26.655755443532453
8,-102.0,7.5,7,26,665.7919017152184
9,-95.33333333333333,11.333333333333334,7,26,26.655755443532453
9,-110.0,7.3,7,26,665.7919017152184
10,-84.25,11.5,8,26,26.655755443532453
10,-102.0,10.2,8,26,665.7919017152184
7,-84.6,8.52,8,26,26.65575544353245
8,-85.0,9.5,8,26,26.65575544353245
9,-88.4,12.2,8,26,26.65575544353245
10,-84.33333333333333,11.5,9,26,26.655755443532453
10,-101.5,6.800000000000001,9,26,665.7919017152184
7,-85.4,9.66,9,26,26.65575544353245
8,-85.2,11.26,9,26,26.65575544353245
9,-88.0,12.14,9,168,26.65575544353245
10,-91.8,10.76,10,168,228.57811561449134
7,-92.6,9.76,10,168,228.57811561449134
8,-95.4,9.520000000000001,10,168,228.57811561449134
9,-95.4,12.219999999999999,10,168,228.57811561449134
10,-86.8,10.16,11,168,228.57811561449134
7,-95.0,9.14,11,168,228.57811561449134
8,-98.0,10.540000000000001,11,168,228.57811561449134
9,-96.0,8.85,11,168,228.57811561449134
9,-113.0,-1.2,11,168,520.5055021532213
10,-89.4,11.1,12,168,228.57811561449134
7,-90.4,9.040000000000001,12,168,228.57811561449134
8,-91.8,10.82,12,168,228.57811561449134
9,-89.5,12.075,12,168,228.57811561449134
9,-107.0,7.8,12,168,624.8592547729646
10,-95.0,9.125,13,168,228.57811561449134
10,-108.0,0.5,13,168,624.8592547729646
7,-86.8,8.040000000000001,13,168,228.57811561449134
8,-92.0,11.4,13,168,228.57811561449134
8,-105.0,7.5,13,168,624.8592547729646
9,-92.6,10.88,13,168,228.57811561449134
10,-93.66666666666667,9.266666666666667,14,168,228.57811561449134
10,-94.5,10.75,14,168,624.8592547729646
7,-91.0,9.266666666666667,14,168,228.57811561449134
7,-103.5,8.1,14,168,624.8592547729646
8,-89.6,11.080000000000002,14,168,228.57811561449134
9,-93.66666666666667,11.1,14,168,228.57811561449134
9,-100.0,10.85,14,168,624.8592547729646
10,-88.4,11.819999999999999,15,168,228.57811561449134
7,-87.75,9.925,15,168,228.57811561449134
7,-99.0,9.5,15,168,624.8592547729646
8,-84.66666666666667,10.700000000000001,15,168,228.57811561449134
8,-95.5,10.9,15,168,624.8592547729646
9,-91.2,11.58,15,168,228.57811561449134
10,-84.75,9.65,16,168,228.57811561449134
10,-100.0,7.0,16,168,624.8592547729646
7,-87.8,9.779999999999998,16,168,228.57811561449134
8,-87.25,11.225,16,168,228.57811561449134
8,-95.0,10.2,16,168,624.8592547729646
9,-92.2,12.14,16,168,228.57811561449134
10,-91.5,10.5,17,168,228.57811561449134
10,-93.0,8.2,17,168,520.5055021532213
7,-86.5,9.774999999999999,17,168,228.57811561449134
7,-94.0,9.5,17,168,624.8592547729646
8,-88.0,11.02,17,168,228.57811561449134
9,-92.0,11.2,17,168,228.57811561449134
10,-86.0,9.75,18,168,228.57811561449134
10,-96.0,12.0,18,168,624.8592547729646
7,-88.4,10.440000000000001,18,168,228.57811561449134
8,-91.6,11.0,18,168,228.57811561449134
9,-89.75,12.05,18,168,228.57811561449134
9,-93.0,13.0,18,168,624.8592547729646
10,-87.75,11.0,19,168,228.57811561449134
10,-96.0,11.2,19,168,624.8592547729646
7,-91.0,9.433333333333334,19,168,228.57811561449134
7,-92.0,9.5,19,168,624.8592547729646
8,-89.75,10.75,19,168,228.57811561449134
8,-94.0,10.5,19,168,624.8592547729646
9,-93.0,9.625,19,168,228.57811561449134
9,-93.0,12.0,19,168,624.8592547729646
10,-100.0,9.925,1,168,228.57811561449134
10,-115.0,2.0,1,168,624.8592547729646
7,-107.0,6.7,1,168,228.57811561449134
7,-113.0,0.5,1,168,624.8592547729646
8,-103.5,8.8,1,168,228.57811561449134
8,-117.0,-3.2,1,168,624.8592547729646
9,-110.66666666666667,9.233333333333333,1,168,228.57811561449134
9,-112.0,-4.7,1,168,624.8592547729646
10,-91.5,11.6,20,168,228.57811561449134
10,-91.0,11.5,20,168,624.8592547729646
10,-97.5,9.4,20,168,520.5055021532213
7,-91.5,9.475000000000001,20,168,228.57811561449134
7,-88.0,8.8,20,168,624.8592547729646
8,-90.66666666666667,10.833333333333334,20,168,228.57811561449134
8,-90.5,10.6,20,168,624.8592547729646
9,-89.0,11.2,20,168,228.57811561449134
9,-95.66666666666667,11.533333333333333,20,168,624.8592547729646
9,-97.0,10.8,20,168,520.5055021532213
10,-101.5,9.45,2,168,228.57811561449134
10,-97.0,4.8,2,168,624.8592547729646
7,-103.0,7.840000000000001,2,168,228.57811561449134
8,-103.0,9.333333333333334,2,168,228.57811561449134
8,-112.5,2.1,2,168,624.8592547729646
9,-102.0,10.225000000000001,2,168,228.57811561449134
9,-109.0,6.2,2,168,624.8592547729646
10,-100.5,9.625,3,168,228.57811561449134
10,-112.0,2.0,3,168,624.8592547729646
7,-103.2,8.08,3,168,228.57811561449134
8,-98.5,10.825,3,168,228.57811561449134
8,-103.0,9.8,3,168,624.8592547729646
9,-101.2,10.76,3,168,228.57811561449134
10,-101.0,9.879999999999999,4,168,228.57811561449134
7,-102.2,5.16,4,168,228.57811561449134
8,-102.4,9.540000000000001,4,168,228.57811561449134
9,-99.66666666666667,10.566666666666666,4,168,228.57811561449134
9,-109.0,7.0,4,168,624.8592547729646
10,-94.2,10.24,5,168,228.57811561449134
7,-101.5,8.7,5,168,228.57811561449134
7,-111.0,2.0,5,168,624.8592547729646
8,-101.6,10.559999999999999,5,168,228.57811561449134
9,-99.0,12.0,5,168,228.57811561449134
9,-107.0,7.066666666666666,5,168,624.8592547729646
10,-94.0,10.95,6,168,228.57811561449134
10,-112.0,3.2,6,168,624.8592547729646
7,-93.66666666666667,9.6,6,168,228.57811561449134
7,-107.5,5.35,6,168,624.8592547729646
8,-96.6,10.819999999999999,6,168,228.57811561449134
9,-94.0,8.25,6,168,228.57811561449134
9,-111.0,6.5,6,168,624.8592547729646
10,-92.2,10.2,7,168,228.57811561449134
7,-95.4,9.3,7,168,228.57811561449134
8,-95.0,11.580000000000002,7,168,228.57811561449134
9,-97.2,11.76,7,168,228.57811561449134
10,-97.0,10.4,8,168,228.57811561449134
10,-111.0,-0.5,8,168,624.8592547729646
7,-94.2,9.12,8,168,228.57811561449134
8,-93.75,10.575,8,168,228.57811561449134
8,-112.0,4.8,8,168,624.8592547729646
9,-95.4,10.88,8,168,228.57811561449134
10,-92.2,10.680000000000001,9,168,228.57811561449134
7,-94.4,9.420000000000002,9,168,228.57811561449134
8,-96.0,10.5,9,168,228.57811561449134
8,-106.75,7.275,9,168,624.8592547729646
9,-94.33333333333333,11.533333333333333,9,162,228.57811561449134
9,-104.0,6.85,9,162,624.8592547729646
10,-88.2,11.2,10,162,223.43690678449383
7,-90.8,9.559999999999999,10,162,223.43690678449383
8,-86.8,10.819999999999999,10,162,223.43690678449383
9,-92.6,10.84,10,162,223.43690678449383
10,-87.2,10.8,11,162,223.43690678449383
7,-91.4,9.8,11,162,223.43690678449383
8,-87.25,11.1,11,162,223.43690678449383
8,-97.0,-7.2,11,162,536.4012964492726
9,-87.4,11.559999999999999,11,162,223.43690678449383
10,-85.0,9.64,12,162,223.43690678449383
7,-87.25,9.425,12,162,223.43690678449383
7,-105.0,1.2,12,162,482.32231400580423
8,-87.25,10.225,12,162,223.43690678449383
8,-103.0,7.8,12,162,482.32231400580423
9,-89.2,12.16,12,162,223.43690678449383
10,-86.8,11.4,13,162,223.43690678449383
7,-85.4,9.940000000000001,13,162,223.43690678449383
8,-86.8,11.12,13,162,223.43690678449383
9,-90.2,11.940000000000001,13,162,223.43690678449383
10,-83.6,11.279999999999998,14,162,223.43690678449383
7,-85.75,9.675,14,162,223.43690678449383
7,-99.0,5.5,14,162,536.4012964492726
8,-85.2,10.84,14,162,223.43690678449383
9,-87.0,11.2,14,162,223.43690678449383
10,-83.6,10.8,15,162,223.43690678449383
7,-85.5,9.6,15,162,223.43690678449383
7,-107.0,3.8,15,162,482.32231400580423
8,-84.0,10.9,15,162,223.43690678449383
9,-86.2,12.219999999999999,15,162,223.43690678449383
10,-83.4,11.459999999999999,16,162,223.43690678449383
7,-83.6,9.1,16,162,223.43690678449383
8,-85.25,11.225,16,162,223.43690678449383
8,-96.0,10.2,16,162,536.4012964492726
9,-85.6,12.02,16,162,223.43690678449383
10,-82.0,10.6,17,162,223.43690678449383
10,-97.0,2.2,17,162,536.4012964492726
7,-85.6,9.440000000000001,17,162,223.43690678449383
8,-81.6,11.440000000000001,17,162,223.43690678449383
9,-83.5,11.35,17,162,223.43690678449383
9,-101.0,9.8,17,162,536.4012964492726
10,-79.0,9.833333333333334,18,162,223.4369067844938
10,-94.0,9.5,18,162,536.4012964492726
10,-106.0,3.8,18,162,482.32231400580423
7,-81.8,9.280000000000001,18,162,223.43690678449383
8,-83.6,11.38,18,162,223.43690678449383
9,-82.6,11.879999999999999,18,162,223.43690678449383
10,-77.8,11.7,19,162,223.43690678449383
7,-81.0,9.440000000000001,19,162,223.43690678449383
8,-82.0,9.940000000000001,19,162,223.43690678449383
9,-83.0,12.059999999999999,19,162,223.43690678449383
10,-95.4,7.4,1,162,223.43690678449383
7,-100.75,6.425,1,162,223.43690678449383
7,-118.0,-2.2,1,162,536.4012964492726
8,-96.4,10.459999999999999,1,162,223.43690678449383
9,-101.0,10.58,1,162,223.43690678449383
10,-79.2,11.959999999999999,20,162,223.43690678449383
7,-79.0,9.940000000000001,20,162,223.43690678449383
8,-79.8,11.48,20,162,223.43690678449383
9,-78.25,11.45,20,162,223.43690678449383
9,-95.0,12.2,20,162,536.4012964492726
10,-97.2,9.8,2,162,223.43690678449383
7,-96.0,8.8,2,162,223.43690678449383
7,-109.0,-3.2,2,162,536.4012964492726
8,-97.8,9.98,2,162,223.43690678449383
9,-99.4,10.98,2,162,223.43690678449383
10,-94.0,10.620000000000001,3,162,223.43690678449383
7,-97.4,9.08,3,162,223.43690678449383
8,-95.0,11.18,3,162,223.43690678449383
9,-98.0,10.540000000000001,3,162,223.43690678449383
10,-99.0,8.5,4,162,223.43690678449383
7,-94.2,8.940000000000001,4,162,223.43690678449383
8,-96.4,10.64,4,162,223.43690678449383
9,-99.4,10.959999999999999,4,162,223.43690678449383
10,-96.0,10.825,5,162,223.43690678449383
10,-107.0,2.0,5,162,536.4012964492726
7,-96.2,8.7,5,162,223.43690678449383
8,-96.6,10.9,5,162,223.43690678449383
9,-98.8,11.14,5,162,223.43690678449383
10,-92.0,9.98,6,162,223.43690678449383
7,-97.0,8.959999999999999,6,162,223.43690678449383
8,-95.6,10.540000000000001,6,162,223.43690678449383
9,-96.4,10.959999999999999,6,162,223.43690678449383
10,-92.8,11.620000000000001,7,162,223.43690678449383
7,-96.2,9.34,7,162,223.43690678449383
8,-93.0,9.74,7,162,223.43690678449383
9,-94.8,11.040000000000001,7,162,223.43690678449383
10,-90.6,10.940000000000001,8,162,223.43690678449383
7,-92.75,9.5,8,162,223.43690678449383
7,-108.0,3.2,8,162,536.4012964492726
8,-90.4,11.12,8,162,223.43690678449383
9,-92.8,11.4,8,162,223.43690678449383
10,-87.6,11.279999999999998,9,162,223.43690678449383
7,-89.2,8.74,9,162,223.43690678449383
8,-91.8,11.48,9,162,223.43690678449383
9,-91.8,10.419999999999998,9,166,223.43690678449383
9,-98.75,8.725,10,166,233.48652274167554
9,-108.0,-8.2,10,166,492.99631587482475
7,-99.0,9.15,10,166,233.48652274167554
7,-111.0,5.0,10,166,585.5807602706428
8,-98.0,7.5,10,166,233.48652274167554
8,-108.0,6.8,10,166,585.5807602706428
9,-99.25,9.95,10,166,233.48652274167554
9,-111.0,3.5,10,166,585.5807602706428
10,-96.0,10.36,11,166,233.48652274167551
7,-100.75,8.925,11,166,233.48652274167554
7,-105.0,7.5,11,166,585.5807602706428
8,-98.5,9.75,11,166,233.48652274167554
8,-101.0,-3.2,11,166,585.5807602706428
9,-96.8,10.64,11,166,233.48652274167551
10,-94.0,8.15,12,166,233.48652274167554
10,-108.0,4.5,12,166,585.5807602706428
7,-101.0,8.375,12,166,233.48652274167554
7,-109.0,3.8,12,166,585.5807602706428
8,-97.75,10.3,12,166,233.48652274167554
8,-104.0,7.8,12,166,585.5807602706428
9,-100.0,10.2,12,166,233.48652274167551
10,-89.66666666666667,9.933333333333334,13,166,233.48652274167554
10,-101.0,9.65,13,166,585.5807602706428
7,-98.5,8.575,13,166,233.48652274167554
7,-113.0,-5.0,13,166,492.99631587482475
8,-97.75,10.524999999999999,13,166,233.48652274167554
8,-108.0,7.2,13,166,585.5807602706428
9,-96.8,8.4,13,166,233.48652274167551
10,-92.25,10.15,14,166,233.48652274167554
10,-102.0,6.8,14,166,585.5807602706428
7,-91.2,8.959999999999999,14,166,233.48652274167551
8,-97.0,10.3,14,166,233.48652274167551
9,-101.0,10.733333333333334,14,166,233.48652274167554
9,-103.0,9.2,14,166,585.5807602706428
9,-111.0,-5.2,14,166,492.99631587482475
10,-97.6,8.7,15,166,233.48652274167551
7,-95.0,9.059999999999999,15,166,233.48652274167551
8,-99.8,10.16,15,166,233.48652274167551
9,-100.0,10.666666666666666,15,166,233.48652274167554
9,-103.0,10.5,15,166,585.5807602706428
9,-105.0,7.2,15,166,492.99631587482475
10,-93.6,8.68,16,166,233.48652274167551
7,-93.0,9.16,16,166,233.48652274167551
8,-92.0,10.575,16,166,233.48652274167554
8,-105.0,9.5,16,166,585.5807602706428
9,-96.33333333333333,11.233333333333334,16,166,233.48652274167554
9,-108.0,8.35,16,166,585.5807602706428
10,-92.2,8.58,17,166,233.48652274167551
7,-96.4,8.36,17,166,233.48652274167551
8,-95.66666666666667,9.0,17,166,233.48652274167554
8,-102.5,9.75,17,166,585.5807602706428
9,-94.25,11.325,17,166,233.48652274167554
9,-105.0,10.8,17,166,585.5807602706428
10,-95.0,10.0,18,166,233.48652274167554
10,-98.0,9.2,18,166,585.5807602706428
10,-104.5,3.5,18,166,492.99631587482475
7,-95.25,9.0,18,166,233.48652274167554
7,-100.0,9.5,18,166,585.5807602706428
8,-91.5,10.7,18,166,233.48652274167554
8,-96.0,10.0,18,166,585.5807602706428
9,-94.0,10.85,18,166,233.48652274167554
9,-105.5,8.3,18,166,585.5807602706428
9,-109.0,2.5,18,166,492.99631587482475
10,-88.4,9.76,19,166,233.48652274167551
7,-91.5,8.725,19,166,233.48652274167554
7,-97.0,3.0,19,166,585.5807602706428
8,-93.5,8.875,19,166,233.48652274167554
8,-99.0,10.0,19,166,585.5807602706428
9,-91.0,11.6,19,166,233.48652274167554
9,-101.66666666666667,9.433333333333334,19,166,585.5807602706428
10,-103.0,7.9799999999999995,1,166,233.48652274167551
7,-106.0,7.3,1,166,233.48652274167551
8,-102.75,0.7000000000000002,1,166,233.48652274167554
8,-109.0,6.0,1,166,585.5807602706428
9,-106.66666666666667,9.166666666666666,1,166,233.48652274167554
9,-110.0,6.8,1,166,585.5807602706428
10,-96.5,9.05,20,166,233.48652274167554
10,-102.0,8.8,20,166,585.5807602706428
7,-94.0,8.9,20,166,233.48652274167554
7,-103.0,6.7,20,166,585.5807602706428
8,-95.0,10.76,20,166,233.48652274167551
9,-94.8,10.680000000000001,20,166,233.48652274167551
10,-103.4,8.52,2,166,233.48652274167551
7,-100.6,8.7,2,166,233.48652274167551
8,-105.0,8.540000000000001,2,166,233.48652274167551
9,-106.6,7.68,2,166,233.48652274167551
10,-107.5,7.3,3,166,233.48652274167554
10,-114.0,-0.8,3,166,585.5807602706428
7,-106.5,5.45,3,166,233.48652274167554
7,-115.0,-0.2,3,166,585.5807602706428
8,-102.4,9.8,3,166,233.48652274167551
9,-109.6,5.7,3,166,233.48652274167551
10,-104.66666666666667,4.833333333333333,4,166,233.48652274167554
10,-109.5,1.35,4,166,585.5807602706428
7,-103.6,7.9,4,166,233.48652274167551
8,-106.5,8.25,4,166,233.48652274167554
8,-115.0,-4.2,4,166,585.5807602706428
9,-104.6,5.92,4,166,233.48652274167551
10,-102.8,8.959999999999999,5,166,233.48652274167551
7,-103.75,6.875,5,166,233.48652274167554
7,-106.0,-7.8,5,166,492.99631587482475
8,-107.0,7.3500000000000005,5,166,233.48652274167554
8,-108.0,7.8,5,166,585.5807602706428
9,-107.6,8.26,5,166,233.48652274167551
10,-95.8,10.34,6,166,233.48652274167551
7,-103.0,7.825,6,166,233.48652274167554
7,-107.0,-6.8,6,166,585.5807602706428
8,-102.0,8.62,6,166,233.48652274167551
9,-101.0,9.925,6,166,233.48652274167554
9,-109.0,-1.8,6,166,492.99631587482475
10,-95.4,10.040000000000001,7,166,233.48652274167551
